latitude,longitude,title,thumbnail_url,reference_url,artist_name,year,art_type,location_description
34.04393,-118.236601,"Undiscovered America, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1823,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1823,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992, detail 1 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/183,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/183,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992Detail 2 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/184,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/184,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992, detail 3 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/185,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/185,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/186,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/186,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992, detail 4 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/187,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/187,,1992,,
34.048677,-118.256149,"La Vida Loca, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1799,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1799,,1992,,
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 1 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/267,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/267,,1992,,
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 2 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/298,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/298,,1992,,
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 3 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/299,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/299,,1992,,
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/300,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/300,,1992,,
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1831,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1831,,1992,,
34.044197,-118.276191,"Gang mural, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1803,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1803,,1992,,
34.008623,-118.291773,"Unity, love, respect, pride, Manual Arts High School, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/797,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/797,,1992,,
34.084139,-118.297863,"Out of passion and of art in L.A., Los Angeles, 1992, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/268,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/268,,1992,,
34.084139,-118.297863,"Out of passion and of art in L.A., Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/269,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/269,,1992,,
34.084139,-118.297863,"Out of passion and of art in L.A., Los Angeles, 1992, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/270,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/270,,1992,,
34.084139,-118.297863,"Out of passion and of art in L.A., Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2019,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2019,,1992,,
34.03406,-118.306162,"The Phoenix of South-Central, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/806,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/806,,1992,,
34.03406,-118.306162,"The Phoenix of South-Central, 1992, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/807,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/807,,1992,,
34.03406,-118.306162,"The Phoenix of South-Central, 1992, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/808,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/808,,1992,,
34.03406,-118.306162,"The Phoenix of South-Central, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1720,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1720,,1992,,
34.074204,-118.308957,"The sun and the moon, Los Angeles, 1992, sun panel",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/197,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/197,,1992,,
34.074204,-118.308957,"The sun and the moon, Los Angeles, 1992, moon panel",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/198,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/198,,1992,,
34.074204,-118.308957,"The sun and the moon, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1805,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1805,,1992,,
33.993441,-118.309716,"Freedom won't wait, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1721,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1721,,1992,,
34.083606,-118.315737,"UTI Production, Hollywood, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/344,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/344,,1992,,
33.99763,-118.329216,"Dial 900 society, Crenshaw High School, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1716,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1716,,1992,,
34.025603,-118.356756,"Love is for everyone, 1992, detail 1 of 1",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/809,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/809,,1992,,
34.025603,-118.356756,"Love is for everyone, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/810,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/810,,1992,,
34.025603,-118.356756,"Love is for everyone, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1722,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1722,,1992,,
34.08245,-118.37599,"Animate, West Hollywood, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2018,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2018,,1992,,
34.031572,-118.384895,"Immigrant, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1811,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1811,,1992,,
34.029829,-118.403049,"Unto ye heavenly garden of knowledge, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/877,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/877,,1992,,
34.044451,-118.419812,"The chain undone, 1992, detail 1 of 1",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/878,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/878,,1992,,
34.044451,-118.419812,"The chain undone, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/879,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/879,,1992,,
34.044451,-118.419812,"The chain undone, Los Angeles, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1741,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1741,,1992,,
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/625,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/625,,1992,,
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/626,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/626,,1992,,
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1916,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1916,,1992,,
33.99173,-118.458753,"El quinto sol (The fifth sun), Venice, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1928,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1928,,1992,,
34.182731,-118.459332,"Aztec pride, Van Nuys, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1917,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1917,,1992,,
33.99820156,-118.4614643,"One world, one love, 1992, part 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/723,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/723,,1992,,
33.99820156,-118.4614643,"One world, one love, 1992, part 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/724,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/724,,1992,,
33.99820156,-118.4614643,"One world, one love, Los Angeles, 1992.",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1745,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1745,,1992,,
33.998259,-118.461692,"Signs of the times, Venice, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/705,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/705,,1992,,
33.996942,-118.463591,"Sea of knowledge, Venice, 1992",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/706,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/706,,1992,,
34.145908,-118.124024,"Communication not separation, Pasadena, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1412,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1412,,1993,,
34.040587,-118.163795,"Arizona maravilla, Boyle Heights, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2053,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2053,,1993,,
34.021364,-118.208642,"Los cuatros grandes, Boyle Heights, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1467,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1467,,1993,,
34.044934,-118.21377,"Bridges to East L.A., Boyle Heights, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1987,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1987,,1993,,
34.044926,-118.213792,"What are you shooting for? Boyle Heights, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1434,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1434,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, panel 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1201,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1201,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993detail 1 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1202,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1202,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, detail 2 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1203,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1203,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, detail 3 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1204,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1204,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, panel 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1240,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1240,,1993,,
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1947,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1947,,1993,,
34.047041,-118.262372,"Street of Eternity (Calle de Eternidad), Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/173,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/173,,1993,,
34.027156,-118.291494,"Creating a healthy community, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1718,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1718,,1993,,
34.05081,-118.309042,"World harvest, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1809,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1809,,1993,,
33.999556,-118.330372,"Vision and motion, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1719,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1719,,1993,,
34.042845,-118.338869,"The sound of Korea, Koreatown, Los Angeles, 1993, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/207,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/207,,1993,,
34.042845,-118.338869,"The sound of Korea, Koreatown, Los Angeles, 1993, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/208,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/208,,1993,,
34.042845,-118.338869,"The sound of Korea, Koreatown, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1808,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1808,,1993,,
34.083552,-118.344104,"These are the thoughts that set fire to your city, Hollywood, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/322,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/322,,1993,,
34.083552,-118.344104,"Art saves lives, Hollywood, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/323,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/323,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/325,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/325,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993, detail 1 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/326,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/326,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993, detail 2 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/327,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/327,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993, detail 3 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/330,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/330,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993, detail 4 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/331,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/331,,1993,,
34.083517,-118.344104,"SK8: King of all kings, Hollywood, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2046,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2046,,1993,,
34.083694,-118.348117,"Spike Lee project, Hollywood, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/379,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/379,,1993,,
34.081366,-118.361742,"Not somewhere else, but here, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/346,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/346,,1993,,
34.030801,-118.386118,"Finding the light in a crazy world, Golden Gate Lodge, Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1746,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1746,,1993,,
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/623,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/623,,1993,,
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/624,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/624,,1993,,
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1915,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1915,,1993,,
34.01971,-118.480554,"Para los niños (For the kids), Los Angeles, 1993",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/967,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/967,,1993,,
34.136051,-117.797127,"Our community, past, present and future, San Dimas, 1994, panel 1 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1545,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1545,,1994,,
34.136051,-117.797127,"Our community, past, present and future, San Dimas, 1994, panel 2 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1546,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1546,,1994,,
34.136051,-117.797127,"Our community, past, present and future, San Dimas, 1994, panel 3 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1548,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1548,,1994,,
34.136051,-117.797127,"Our community, past, present and future, San Dimas, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1550,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1550,,1994,,
34.136051,-117.797127,"Our community, past, present and future, San Dimas, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2009,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2009,,1994,,
33.779932,-117.868001,"Early Orange County, Orange, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1233,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1233,,1994,,
33.761283,-118.13736,"Homage to Magrite, Belmont Shore, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1235,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1235,,1994,,
33.782768,-118.175232,"Knowledge in any language is power, Long Beach, 1994, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1205,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1205,,1994,,
33.782768,-118.175232,"Knowledge in any language is power, Long Beach, 1994, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1206,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1206,,1994,,
33.782768,-118.175232,"Knowledge in any language is power, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2050,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2050,,1994,,
33.780949,-118.177013,"The world of knowledge, Long Beach, 1994, detail 1 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1237,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1237,,1994,,
33.780949,-118.177013,"The world of knowledge, Long Beach, 1994, detail 2 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1238,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1238,,1994,,
33.780949,-118.177013,"The world of knowledge, Long Beach, 1994, detail 3 of 3",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1239,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1239,,1994,,
33.780949,-118.177013,"The world of knowledge, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1952,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1952,,1994,,
34.055842,-118.179041,"El Tepeyac de Los Angeles, City Terrace, 1994-1995",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2001,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2001,,1994,,
33.796999,-118.185897,"Education, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1210,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1210,,1994,,
33.770559,-118.193064,"The jazz men, Long Beach, 1994, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1228,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1228,,1994,,
33.770559,-118.193064,"The jazz men, Long Beach, 1994, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1229,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1229,,1994,,
33.770559,-118.193064,"The jazz men, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1230,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1230,,1994,,
33.770559,-118.193064,"The jazz men, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1951,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1951,,1994,,
33.770622,-118.193686,"The eagle band, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1236,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1236,,1994,,
33.786103,-118.193836,"Expand your mind with science, Washington Middle Schooll, Long Beach, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2015,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2015,,1994,,
34.04361,-118.200445,"Rescate, Boyle Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1477,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1477,,1994,,
34.036875,-118.203428,"Nuestra vida (Our life), Boyle Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1486,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1486,,1994,,
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/471,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/471,,1994,,
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/472,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/472,,1994,,
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1880,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1880,,1994,,
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1478,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1478,,1994,,
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1479,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1479,,1994,,
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1480,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1480,,1994,,
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2003,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2003,,1994,,
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1482,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1482,,1994,,
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1483,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1483,,1994,,
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2004,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2004,,1994,,
34.047237,-118.219693,"El corrido de Ricardo Valdez, Boyle Heights, 1994",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2054,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2054,,1994,,
